#   fault No. , centroid(lon,lat,z[km]), node1(lon,lat,z[km]), node2(lon,lat,z[km]), node3(lon,lat,z[km]), mean vertex length(km), area(km^2), strike(deg) , dip(deg)
73	  177.761657	  -40.228632	 -6.66245951	  177.698362	  -40.249805	   -7.052219	  177.838249	  -40.246155	   -6.114227	  177.748366	  -40.189893	   -6.820933	     9.91	    38.84	    11.87	     4.63
74	  178.441388	  -39.302582	 -6.63794920	  178.508062	  -39.311471	   -6.015700	  178.419284	  -39.255387	   -6.914472	  178.396819	  -39.340857	   -6.983675	     9.92	    42.58	     8.60	     6.09
75	  178.404547	  -39.200047	 -7.00832582	  178.448270	  -39.164462	   -6.462907	  178.346093	  -39.180269	   -7.647598	  178.419284	  -39.255387	   -6.914472	     9.99	    42.71	   355.68	     7.54
76	  177.089090	  -40.853767	 -9.77480574	  177.140628	  -40.862401	   -9.324417	  177.087137	  -40.808879	  -10.000000	  177.039487	  -40.890000	  -10.000000	     8.81	    32.40	    24.08	     5.90
77	  177.106710	  -40.893189	 -9.42858459	  177.140020	  -40.927135	   -8.961337	  177.140628	  -40.862401	   -9.324417	  177.039487	  -40.890000	  -10.000000	     8.58	    30.72	    27.75	     6.30
78	  177.273510	  -40.922369	 -7.91754071	  177.240665	  -40.964182	   -7.922673	  177.344533	  -40.925653	   -7.342190	  177.235340	  -40.877239	   -8.487759	    10.05	    43.41	    30.44	     6.14
79	  177.308373	  -40.886312	 -7.85537706	  177.344533	  -40.925653	   -7.342190	  177.345261	  -40.856010	   -7.736182	  177.235340	  -40.877239	   -8.487759	     9.35	    35.93	    28.95	     6.14
80	  177.479987	  -40.930717	 -6.25226408	  177.440924	  -40.967758	   -6.322405	  177.538885	  -40.942023	   -5.732325	  177.460154	  -40.882346	   -6.702062	     9.26	    36.99	    31.76	     6.07
81	  177.712388	  -40.833513	 -5.11651131	  177.655536	  -40.833908	   -5.541767	  177.724672	  -40.877792	   -4.752225	  177.756933	  -40.788815	   -5.055542	     9.27	    35.61	    32.26	     5.99
82	  177.674142	  -40.875582	 -5.13651902	  177.724672	  -40.877792	   -4.752225	  177.655536	  -40.833908	   -5.541767	  177.642212	  -40.915029	   -5.115565	     8.27	    29.12	    34.23	     5.97
83	  178.482815	  -39.263703	 -6.28544827	  178.508062	  -39.311471	   -6.015700	  178.521102	  -39.224223	   -5.926172	  178.419284	  -39.255387	   -6.914472	     9.72	    40.86	     2.97	     6.51
84	  177.371362	  -40.362673	 -8.85832270	  177.311193	  -40.350026	   -9.324640	  177.399079	  -40.408304	   -8.479909	  177.403830	  -40.329665	   -8.770419	     8.95	    34.01	    24.80	     5.09
85	  177.526998	  -40.446702	 -7.37173885	  177.456551	  -40.453302	   -7.811438	  177.547086	  -40.492891	   -7.035598	  177.577325	  -40.393878	   -7.268181	    10.79	    48.00	    27.07	     5.02
86	  178.445812	  -38.929545	 -7.76201213	  178.449886	  -38.883405	   -8.069594	  178.388686	  -38.945020	   -8.175021	  178.498872	  -38.960184	   -7.041421	     9.33	    37.42	    33.17	     7.20
87	  178.485902	  -39.001774	 -6.75743614	  178.498872	  -38.960184	   -7.041421	  178.427338	  -39.028694	   -7.053907	  178.531475	  -39.016420	   -6.176980	     8.63	    30.37	    39.58	     8.06
88	  178.438298	  -38.977975	 -7.42344998	  178.388686	  -38.945020	   -8.175021	  178.427338	  -39.028694	   -7.053907	  178.498872	  -38.960184	   -7.041421	     9.84	    41.88	    39.55	     7.59
89	  178.932878	  -38.817094	 -4.12835595	  178.898989	  -38.779806	   -4.564402	  178.917479	  -38.855823	   -4.131640	  178.982173	  -38.815636	   -3.689026	     8.03	    27.45	    18.10	     6.19
90	  178.883650	  -38.831044	 -4.51984392	  178.834464	  -38.857486	   -4.863490	  178.917479	  -38.855823	   -4.131640	  178.898989	  -38.779806	   -4.564402	     8.71	    30.72	    18.45	     6.12
91	  178.485415	  -39.045672	 -6.30193376	  178.427338	  -39.028694	   -7.053907	  178.497435	  -39.091877	   -5.674914	  178.531475	  -39.016420	   -6.176980	     9.14	    36.14	    42.48	     8.53
92	  178.436912	  -39.076100	 -6.56865782	  178.385960	  -39.107701	   -6.977152	  178.497435	  -39.091877	   -5.674914	  178.427338	  -39.028694	   -7.053907	     9.58	    39.65	    25.95	     9.25
93	  177.219149	  -40.421951	 -9.73092576	  177.287359	  -40.432607	   -9.192777	  177.200842	  -40.373847	  -10.000000	  177.169243	  -40.459366	  -10.000000	    10.07	    43.75	    15.89	     5.22
94	  177.266463	  -40.385503	 -9.50580583	  177.311193	  -40.350026	   -9.324640	  177.200842	  -40.373847	  -10.000000	  177.287359	  -40.432607	   -9.192777	     9.67	    40.41	    21.89	     5.00
95	  177.573484	  -40.627395	 -6.86143506	  177.635518	  -40.648821	   -6.386047	  177.567268	  -40.579655	   -6.980473	  177.517669	  -40.653678	   -7.217785	     9.62	    39.96	     9.87	     4.88
96	  177.619844	  -40.591440	 -6.56418278	  177.635518	  -40.648821	   -6.386047	  177.656745	  -40.545825	   -6.326029	  177.567268	  -40.579655	   -6.980473	     9.89	    40.08	     6.09	     5.22
97	  178.569734	  -38.759956	 -7.69035797	  178.624323	  -38.716407	   -7.386679	  178.497913	  -38.752200	   -8.393970	  178.586952	  -38.811226	   -7.290425	    10.98	    51.70	    22.51	     6.56
98	  178.864339	  -38.206468	 -8.04426224	  178.878969	  -38.155420	   -8.252213	  178.816250	  -38.231136	   -8.519418	  178.897784	  -38.232833	   -7.361156	     8.69	    30.98	    25.63	     9.99
99	  177.794911	  -40.010118	 -7.56093273	  177.855337	  -39.998561	   -7.219542	  177.750274	  -39.976246	   -8.202827	  177.779125	  -40.055521	   -7.260430	     9.20	    36.67	    44.18	     6.84
100	  177.764874	  -40.833133	 -4.74027140	  177.812993	  -40.832776	   -4.413047	  177.756933	  -40.788815	   -5.055542	  177.724672	  -40.877792	   -4.752225	     8.68	    30.12	    33.66	     5.54
101	  177.812845	  -40.794875	 -4.61046362	  177.868588	  -40.763007	   -4.362802	  177.756933	  -40.788815	   -5.055542	  177.812993	  -40.832776	   -4.413047	     8.58	    29.91	    28.54	     5.67
102	  177.590570	  -40.757594	 -6.37721206	  177.655521	  -40.751174	   -5.944157	  177.564946	  -40.720557	   -6.701250	  177.551226	  -40.801022	   -6.486229	     9.27	    36.27	    23.05	     5.17
103	  177.618662	  -40.706857	 -6.34381798	  177.655521	  -40.751174	   -5.944157	  177.635518	  -40.648821	   -6.386047	  177.564946	  -40.720557	   -6.701250	     9.95	    40.76	    16.90	     5.21
104	  177.620764	  -40.795379	 -5.99071759	  177.655536	  -40.833908	   -5.541767	  177.655521	  -40.751174	   -5.944157	  177.551226	  -40.801022	   -6.486229	     9.72	    40.60	    26.58	     5.67
105	  177.689331	  -40.791309	 -5.51382186	  177.756933	  -40.788815	   -5.055542	  177.655521	  -40.751174	   -5.944157	  177.655536	  -40.833908	   -5.541767	     9.56	    39.46	    28.41	     5.33
106	  178.220120	  -39.274227	 -8.71813626	  178.185597	  -39.223388	   -9.147559	  178.175747	  -39.325550	   -9.003622	  178.299009	  -39.273701	   -8.003228	    11.61	    58.18	    11.81	     6.12
107	  177.429582	  -40.367170	 -8.44284865	  177.485831	  -40.363522	   -8.078218	  177.403830	  -40.329665	   -8.770419	  177.399079	  -40.408304	   -8.479909	     8.53	    31.26	    25.20	     5.01
108	  177.505959	  -40.268856	 -8.29950461	  177.571789	  -40.292503	   -7.776525	  177.481701	  -40.222299	   -8.620874	  177.464413	  -40.291737	   -8.501114	     9.32	    35.36	    21.47	     4.85
109	  177.550196	  -40.239550	 -8.08701518	  177.571789	  -40.292503	   -7.776525	  177.597108	  -40.203816	   -7.863646	  177.481701	  -40.222299	   -8.620874	    10.37	    46.29	    18.42	     4.97
110	  178.919245	  -38.524607	 -4.84586570	  178.924701	  -38.570763	   -4.584649	  178.967480	  -38.515447	   -4.284295	  178.865578	  -38.487588	   -5.668653	     9.11	    33.41	    16.02	     8.39
111	  177.482539	  -40.775151	 -7.09239009	  177.551226	  -40.801022	   -6.486229	  177.473459	  -40.724739	   -7.352340	  177.422944	  -40.799655	   -7.438601	    10.32	    45.53	    21.81	     5.37
112	  177.529869	  -40.748780	 -6.84660652	  177.551226	  -40.801022	   -6.486229	  177.564946	  -40.720557	   -6.701250	  177.473459	  -40.724739	   -7.352340	     9.18	    34.38	    22.57	     5.33
113	  178.499719	  -38.870967	 -7.70756745	  178.449886	  -38.883405	   -8.069594	  178.547904	  -38.897203	   -7.119934	  178.501376	  -38.832273	   -7.933175	     8.07	    27.74	    29.77	     6.62
